"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSG00000226919",0,NA,NA,NA,NA,NA,NA
"ENSG00000223963",0,NA,NA,NA,NA,NA,NA
"ENSG00000215802",0,NA,NA,NA,NA,NA,NA
"ENSG00000233615",0,NA,NA,NA,NA,NA,NA
"ENSG00000238085",0,NA,NA,NA,NA,NA,NA
"ENSG00000265831",0,NA,NA,NA,NA,NA,NA
"ENSG00000224348",0,NA,NA,NA,NA,NA,NA
"ENSG00000286496",0,NA,NA,NA,NA,NA,NA
"ENSG00000287516",0.261040657048319,0.993823055189851,6.05482576095193,0.164137350012464,0.869623019468439,1,"Not Significant"
"ENSG00000287738",0,NA,NA,NA,NA,NA,NA
"ENSG00000132703",0,NA,NA,NA,NA,NA,NA
"ENSG00000276632",0,NA,NA,NA,NA,NA,NA
"ENSG00000223603",0,NA,NA,NA,NA,NA,NA
"ENSG00000132693",0,NA,NA,NA,NA,NA,NA
"ENSG00000235226",0,NA,NA,NA,NA,NA,NA
"ENSG00000158716",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000181036",0,NA,NA,NA,NA,NA,NA
"ENSG00000158714",0,NA,NA,NA,NA,NA,NA
"ENSG00000212161",0,NA,NA,NA,NA,NA,NA
"ENSG00000243284",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000272668",0,NA,NA,NA,NA,NA,NA
"ENSG00000213085",0,NA,NA,NA,NA,NA,NA
"ENSG00000266458",0,NA,NA,NA,NA,NA,NA
"ENSG00000287040",0.214005369520992,0,6.05411901292774,0,1,1,"Not Significant"
"ENSG00000279430",0,NA,NA,NA,NA,NA,NA
"ENSG00000162723",0,NA,NA,NA,NA,NA,NA
"ENSG00000273933",0,NA,NA,NA,NA,NA,NA
"ENSG00000256029",0,NA,NA,NA,NA,NA,NA
"ENSG00000188004",0,NA,NA,NA,NA,NA,NA
"ENSG00000266580",0,NA,NA,NA,NA,NA,NA
"ENSG00000254545",0,NA,NA,NA,NA,NA,NA
"ENSG00000203620",0,NA,NA,NA,NA,NA,NA
"ENSG00000269967",0,NA,NA,NA,NA,NA,NA
"ENSG00000228634",0,NA,NA,NA,NA,NA,NA
"ENSG00000284702",0,NA,NA,NA,NA,NA,NA
"ENSG00000221040",0,NA,NA,NA,NA,NA,NA
"ENSG00000287217",0,NA,NA,NA,NA,NA,NA
"ENSG00000163399",3.09266226341267,0.730432468894725,1.31685116655096,0.554681111615553,0.579112797982936,1,"Not Significant"
"ENSG00000212385",0,NA,NA,NA,NA,NA,NA
"ENSG00000233154",0,NA,NA,NA,NA,NA,NA
"ENSG00000230381",0,NA,NA,NA,NA,NA,NA
"ENSG00000200547",0,NA,NA,NA,NA,NA,NA
"ENSG00000224950",0,NA,NA,NA,NA,NA,NA
"ENSG00000286276",0,NA,NA,NA,NA,NA,NA
"ENSG00000177888",1.75389456674009,-2.74757518528532,1.65843752276093,-1.6567251690683,0.0975750520105184,1,"Not Significant"
"ENSG00000243364",0.223296307736595,1.5090963397268,6.05401119889869,0.249272142080168,0.803150278701859,1,"Not Significant"
"ENSG00000251246",0,NA,NA,NA,NA,NA,NA
"ENSG00000143590",0,NA,NA,NA,NA,NA,NA
"ENSG00000202027",37.3344460604894,1.41165129995792,0.933905380020044,1.51155709149852,0.13064657440394,1,"Not Significant"
"ENSG00000169242",0.595037970539195,-0.261653168297397,2.95243566275354,-0.0886228179662925,0.9293816733204,1,"Not Significant"
"ENSG00000169241",0.258080202420423,1.74588398154115,5.61386328817842,0.310995101219796,0.755804345768155,1,"Not Significant"
"ENSG00000223452",0,NA,NA,NA,NA,NA,NA
"ENSG00000163463",0.403066960819685,2.0414927058162,4.72450495544385,0.432107220771114,0.665663486869296,1,"Not Significant"
"ENSG00000273088",0,NA,NA,NA,NA,NA,NA
"ENSG00000284586",0,NA,NA,NA,NA,NA,NA
"ENSG00000169231",0,NA,NA,NA,NA,NA,NA
"ENSG00000236263",0,NA,NA,NA,NA,NA,NA
"ENSG00000236675",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000177628",0.874207571996128,0.584721497734116,2.40599498686146,0.243026897781223,0.807984560567421,1,"Not Significant"
"ENSG00000116521",0.961903494594527,0.60073513818704,2.18101725654186,0.275438049096202,0.782979715178426,1,"Not Significant"
"ENSG00000176444",0.811058603481213,2.9147149409038,4.69064459349403,0.621388997355829,0.534343709578082,1,"Not Significant"
"ENSG00000143630",0.18044695948024,-1.44863632807449,5.88051885309059,-0.246344984900973,0.80541518972827,1,"Not Significant"
"ENSG00000143627",0,NA,NA,NA,NA,NA,NA
"ENSG00000162594",0,NA,NA,NA,NA,NA,NA
"ENSG00000253074",0,NA,NA,NA,NA,NA,NA
"ENSG00000252116",0,NA,NA,NA,NA,NA,NA
"ENSG00000228523",0,NA,NA,NA,NA,NA,NA
"ENSG00000223263",0,NA,NA,NA,NA,NA,NA
"ENSG00000207504",0,NA,NA,NA,NA,NA,NA
"ENSG00000238139",0,NA,NA,NA,NA,NA,NA
"ENSG00000197721",0,NA,NA,NA,NA,NA,NA
"ENSG00000244703",0,NA,NA,NA,NA,NA,NA
"ENSG00000226289",0,NA,NA,NA,NA,NA,NA
"ENSG00000285239",0,NA,NA,NA,NA,NA,NA
"ENSG00000234219",0.114143572418684,0.764104630967284,6.05404862678655,0.126213824511823,0.899562668499719,1,"Not Significant"
"ENSG00000203709",0.258080202420423,1.74588398154115,5.61386328817842,0.310995101219796,0.755804345768155,1,"Not Significant"
"ENSG00000174059",0,NA,NA,NA,NA,NA,NA
"ENSG00000285719",0,NA,NA,NA,NA,NA,NA
"ENSG00000284237",0.175878471422754,0.149721025681022,6.05423845072957,0.0247299519005531,0.980270364220251,1,"Not Significant"
"ENSG00000158731",0,NA,NA,NA,NA,NA,NA
"ENSG00000201746",0,NA,NA,NA,NA,NA,NA
"ENSG00000264881",0,NA,NA,NA,NA,NA,NA
"ENSG00000199562",0,NA,NA,NA,NA,NA,NA
"ENSG00000264501",0,NA,NA,NA,NA,NA,NA
"ENSG00000284735",0.129945198336993,0.993823100837834,6.0548257607253,0.164137357557715,0.869623013528751,1,"Not Significant"
"ENSG00000284642",0,NA,NA,NA,NA,NA,NA
"ENSG00000142657",3.05356600941756,-0.823679864661807,1.11067569704813,-0.741602491934344,0.458328213289504,1,"Not Significant"
"ENSG00000271989",0,NA,NA,NA,NA,NA,NA
"ENSG00000251503",0,NA,NA,NA,NA,NA,NA
"ENSG00000175279",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000160049",0.57319121458807,1.75663858179492,3.52758522203295,0.497971975509799,0.61850379492861,1,"Not Significant"
"ENSG00000203469",0,NA,NA,NA,NA,NA,NA
"ENSG00000236035",0,NA,NA,NA,NA,NA,NA
"ENSG00000221643",0.527848668315947,0.724914367298596,3.62658721084955,0.19988885559677,0.841567506501457,1,"Not Significant"
"ENSG00000122188",0,NA,NA,NA,NA,NA,NA
"ENSG00000257315",0,NA,NA,NA,NA,NA,NA
"ENSG00000288644",0,NA,NA,NA,NA,NA,NA
"ENSG00000227417",0,NA,NA,NA,NA,NA,NA
"ENSG00000223505",0,NA,NA,NA,NA,NA,NA
"ENSG00000182004",0.327437322761044,1.74415114755787,5.65184434318929,0.308598581569155,0.757626899977324,1,"Not Significant"
"ENSG00000236430",0,NA,NA,NA,NA,NA,NA
"ENSG00000130768",0.642069806111772,-1.38159519608014,2.95169848962017,-0.468067860229831,0.639736062193927,1,"Not Significant"
"ENSG00000227050",0,NA,NA,NA,NA,NA,NA
"ENSG00000238231",0,NA,NA,NA,NA,NA,NA
"ENSG00000240750",0,NA,NA,NA,NA,NA,NA
"ENSG00000158156",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000182118",0.154198275752386,-2.08004271944799,5.88234767181507,-0.353607579064801,0.723632993621642,1,"Not Significant"
"ENSG00000283799",0,NA,NA,NA,NA,NA,NA
"ENSG00000227934",0.0617258492771583,0,6.05240615642656,0,1,1,"Not Significant"
"ENSG00000229595",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000235710",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000143633",0.0751968265738233,0,6.05167914814911,0,1,1,"Not Significant"
"ENSG00000281912",0,NA,NA,NA,NA,NA,NA
"ENSG00000288208",0,NA,NA,NA,NA,NA,NA
"ENSG00000132773",0.12820205283611,-1.80743533293506,5.87933929330814,-0.307421504826619,0.75852256170776,1,"Not Significant"
"ENSG00000070759",0,NA,NA,NA,NA,NA,NA
"ENSG00000236872",0,NA,NA,NA,NA,NA,NA
"ENSG00000280670",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000132763",0.448083777376314,-1.9420489864694,4.25068104493448,-0.456879489648778,0.647757666940733,1,"Not Significant"
"ENSG00000221953",0,NA,NA,NA,NA,NA,NA
"ENSG00000226164",0,NA,NA,NA,NA,NA,NA
"ENSG00000224014",0,NA,NA,NA,NA,NA,NA
"ENSG00000215795",0,NA,NA,NA,NA,NA,NA
"ENSG00000259865",0,NA,NA,NA,NA,NA,NA
"ENSG00000227671",0.132818309612543,0.507468050527411,6.05566791249182,0.0838005085253421,0.933215043698906,1,"Not Significant"
"ENSG00000283881",0,NA,NA,NA,NA,NA,NA
"ENSG00000252516",0,NA,NA,NA,NA,NA,NA
"ENSG00000232347",0,NA,NA,NA,NA,NA,NA
"ENSG00000214144",0,NA,NA,NA,NA,NA,NA
"ENSG00000235818",0,NA,NA,NA,NA,NA,NA
"ENSG00000197617",0,NA,NA,NA,NA,NA,NA
"ENSG00000202079",0,NA,NA,NA,NA,NA,NA
"ENSG00000286216",0,NA,NA,NA,NA,NA,NA
"ENSG00000287116",0,NA,NA,NA,NA,NA,NA
"ENSG00000203664",0,NA,NA,NA,NA,NA,NA
"ENSG00000169224",0,NA,NA,NA,NA,NA,NA
"ENSG00000236817",0,NA,NA,NA,NA,NA,NA
"ENSG00000177489",0,NA,NA,NA,NA,NA,NA
"ENSG00000177476",0,NA,NA,NA,NA,NA,NA
"ENSG00000283369",0,NA,NA,NA,NA,NA,NA
"ENSG00000230411",0,NA,NA,NA,NA,NA,NA
"ENSG00000162711",0,NA,NA,NA,NA,NA,NA
"ENSG00000251977",0,NA,NA,NA,NA,NA,NA
"ENSG00000252254",1.58882787718071,1.81488199106385,3.13439639014763,0.579021210198106,0.562574861664412,1,"Not Significant"
"ENSG00000227854",0,NA,NA,NA,NA,NA,NA
"ENSG00000287589",0,NA,NA,NA,NA,NA,NA
"ENSG00000259776",0,NA,NA,NA,NA,NA,NA
"ENSG00000233355",0,NA,NA,NA,NA,NA,NA
"ENSG00000234601",0,NA,NA,NA,NA,NA,NA
"ENSG00000231979",0,NA,NA,NA,NA,NA,NA
"ENSG00000215805",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000287102",0,NA,NA,NA,NA,NA,NA
"ENSG00000217327",0,NA,NA,NA,NA,NA,NA
"ENSG00000228818",0.23002272087195,1.010693777535,6.05143403925381,0.167017234423929,0.867356488284712,1,"Not Significant"
"ENSG00000202041",0,NA,NA,NA,NA,NA,NA
"ENSG00000223694",0,NA,NA,NA,NA,NA,NA
"ENSG00000233735",0,NA,NA,NA,NA,NA,NA
"ENSG00000133019",0.02694195459333,0,6.05401632766536,0,1,1,"Not Significant"
"ENSG00000162636",0.702027108393088,0.304648946061187,2.87323385431686,0.106029986248238,0.915558560697465,1,"Not Significant"
"ENSG00000162639",0.200084392819479,1.05459919893932,6.05299980485438,0.17422752898382,0.861686651392701,1,"Not Significant"
"ENSG00000285923",0,NA,NA,NA,NA,NA,NA
"ENSG00000134186",0.466991769732154,-0.601355193714545,3.6044884810989,-0.166835099312403,0.867499800454446,1,"Not Significant"
"ENSG00000143107",0,NA,NA,NA,NA,NA,NA
"ENSG00000232971",0,NA,NA,NA,NA,NA,NA
"ENSG00000116266",0.543446800969624,1.24953432662455,3.77110767386793,0.331344112840706,0.74038457415135,1,"Not Significant"
"ENSG00000228076",0,NA,NA,NA,NA,NA,NA
"ENSG00000203897",0,NA,NA,NA,NA,NA,NA
"ENSG00000237349",0,NA,NA,NA,NA,NA,NA
"ENSG00000244716",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000228665",0,NA,NA,NA,NA,NA,NA
"ENSG00000228054",0,NA,NA,NA,NA,NA,NA
"ENSG00000273382",0,NA,NA,NA,NA,NA,NA
"ENSG00000215717",0.213678632299735,1.29904580928778,6.05053052587307,0.214699488537881,0.830001621368574,1,"Not Significant"
"ENSG00000278249",0,NA,NA,NA,NA,NA,NA
"ENSG00000270066",0,NA,NA,NA,NA,NA,NA
"ENSG00000251484",0,NA,NA,NA,NA,NA,NA
"ENSG00000198452",0,NA,NA,NA,NA,NA,NA
"ENSG00000132676",0.88885926067145,0.976290769862306,2.89937634714893,0.336724403102182,0.736324665564907,1,"Not Significant"
"ENSG00000227673",0,NA,NA,NA,NA,NA,NA
"ENSG00000203761",0,NA,NA,NA,NA,NA,NA
"ENSG00000234937",0,NA,NA,NA,NA,NA,NA
"ENSG00000132718",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000283442",0,NA,NA,NA,NA,NA,NA
"ENSG00000143622",0.766180262441433,-1.49322460894393,2.52475857393681,-0.591432632156816,0.554230581224908,1,"Not Significant"
"ENSG00000132680",0.878528192602951,-0.807670364440293,2.51582469524933,-0.321036026860468,0.748183089253946,1,"Not Significant"
"ENSG00000207475",21.8411398149888,-1.3385567609337,0.782051931856021,-1.71159574755725,0.0869711925350656,1,"Not Significant"
"ENSG00000280466",0,NA,NA,NA,NA,NA,NA
"ENSG00000281394",0,NA,NA,NA,NA,NA,NA
"ENSG00000277817",0,NA,NA,NA,NA,NA,NA
"ENSG00000273002",0,NA,NA,NA,NA,NA,NA
"ENSG00000224276",0,NA,NA,NA,NA,NA,NA
"ENSG00000285677",0,NA,NA,NA,NA,NA,NA
"ENSG00000163479",1.20392136927732,2.44081855449095,2.64033750711051,0.924434299750603,0.355260243479749,1,"Not Significant"
"ENSG00000160803",0.229329450006474,1.41358562105604,5.77172475498118,0.244915632859324,0.806521756990455,1,"Not Significant"
"ENSG00000116586",0.238721589363113,1.008968465822,5.69809391106608,0.177071224442706,0.859452444307762,1,"Not Significant"
"ENSG00000132698",1.3090315932018,0.856145001845699,2.06169161950696,0.415263366133507,0.677949115980622,1,"Not Significant"
"ENSG00000252236",0,NA,NA,NA,NA,NA,NA
"ENSG00000260238",0,NA,NA,NA,NA,NA,NA
"ENSG00000242252",0,NA,NA,NA,NA,NA,NA
"ENSG00000198952",1.17975403265083,-0.469789250334424,1.85524885544862,-0.253221689885276,0.80009690648513,1,"Not Significant"
"ENSG00000163472",0.26614154084824,2.06107656763341,6.04260403534158,0.341090787279577,0.733035236502626,1,"Not Significant"
"ENSG00000198715",0.234991549686899,1.3820394285096,5.72373753550058,0.241457512672046,0.809200542347807,1,"Not Significant"
"ENSG00000163468",4.86084629986021,5.09739859751797,2.18010255176405,2.33814624609901,0.0193796628870347,1,"Not Significant"
"ENSG00000132677",0,NA,NA,NA,NA,NA,NA
"ENSG00000237390",0,NA,NA,NA,NA,NA,NA
"ENSG00000207933",0.0482548719804933,0,6.05346087851749,0,1,1,"Not Significant"
"ENSG00000254726",0.153610772631625,0.547121480038347,6.05526388516083,0.0903546881547368,0.928005362964649,1,"Not Significant"
"ENSG00000186377",0,NA,NA,NA,NA,NA,NA
"ENSG00000186160",0,NA,NA,NA,NA,NA,NA
"ENSG00000225154",0,NA,NA,NA,NA,NA,NA
"ENSG00000225506",0,NA,NA,NA,NA,NA,NA
"ENSG00000225514",0,NA,NA,NA,NA,NA,NA
"ENSG00000224805",0,NA,NA,NA,NA,NA,NA
"ENSG00000162366",0.701518793147495,-0.431150879335883,2.71985739904051,-0.158519663379404,0.874047327420188,1,"Not Significant"
"ENSG00000226252",0,NA,NA,NA,NA,NA,NA
"ENSG00000225762",0,NA,NA,NA,NA,NA,NA
"ENSG00000186790",0,NA,NA,NA,NA,NA,NA
"ENSG00000237424",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000189030",0,NA,NA,NA,NA,NA,NA
"ENSG00000162763",0,NA,NA,NA,NA,NA,NA
"ENSG00000143061",0.945548167875579,0.158283143884704,2.46423745638456,0.0642320988485142,0.948785418972943,1,"Not Significant"
"ENSG00000179172",0,NA,NA,NA,NA,NA,NA
"ENSG00000135821",2.92203100512702,-0.721692502043505,1.19659902734516,-0.603119746507473,0.546429031001038,1,"Not Significant"
"ENSG00000203740",0,NA,NA,NA,NA,NA,NA
"ENSG00000162374",0,NA,NA,NA,NA,NA,NA
"ENSG00000168275",0.288939696282249,1.05653855234765,5.44018131620198,0.194210172591317,0.846011317943051,1,"Not Significant"
"ENSG00000241563",0,NA,NA,NA,NA,NA,NA
"ENSG00000153207",0.445101930783883,-0.0993740404616599,4.2487643173585,-0.023388927471374,0.981340037189368,1,"Not Significant"
"ENSG00000156869",1.02317785663231,3.48111837719097,2.7120858747949,1.28355757815163,0.199296801021468,1,"Not Significant"
"ENSG00000033122",0,NA,NA,NA,NA,NA,NA
"ENSG00000151418",0,NA,NA,NA,NA,NA,NA
"ENSG00000143278",0,NA,NA,NA,NA,NA,NA
"ENSG00000116678",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000185630",0.567981595471267,2.34960345465925,3.66312914979634,0.641419769431247,0.52124999199236,1,"Not Significant"
"ENSG00000159352",1.20092167852393,-2.88318538599942,1.99557485997715,-1.44478939067835,0.148517051999339,1,"Not Significant"
"ENSG00000158710",3.11813614465105,-0.237806331238911,1.12097081387703,-0.212143196143016,0.831995320908808,1,"Not Significant"
"ENSG00000162734",2.60939252468352,1.07450689277672,1.75375306432506,0.612689958828523,0.540081363150585,1,"Not Significant"
"ENSG00000049239",0.405512159487791,-2.53244892737399,4.02569940843263,-0.629070546615894,0.52930287192463,1,"Not Significant"
"ENSG00000186564",0,NA,NA,NA,NA,NA,NA
"ENSG00000244038",3.56904823666151,-0.648940226556213,0.937933204363047,-0.691883199717734,0.489010681927479,1,"Not Significant"
"ENSG00000158747",1.02962798222137,-0.237974820952059,1.99088140896887,-0.119532393983885,0.904853577317934,1,"Not Significant"
"ENSG00000116690",0.092657838534125,0.993823080881644,6.05482576082438,0.164137354259115,0.869623016125439,1,"Not Significant"
"ENSG00000126091",0,NA,NA,NA,NA,NA,NA
"ENSG00000162383",0,NA,NA,NA,NA,NA,NA
"ENSG00000171163",0.3224625575017,1.04842853602557,5.65973698851154,0.185243331651935,0.85303818343843,1,"Not Significant"
"ENSG00000172456",0.205427766668312,-3.39703526544501,5.79104055375959,-0.586601878178806,0.557471120981617,1,"Not Significant"
"ENSG00000162946",0,NA,NA,NA,NA,NA,NA
"ENSG00000158786",0,NA,NA,NA,NA,NA,NA
"ENSG00000160087",0.610993916653832,-0.80504094805497,2.9676510735419,-0.27127210312301,0.786181760772395,1,"Not Significant"
"ENSG00000118733",0.0872016178253536,0.381684511366711,6.05663758794149,0.0630192092270187,0.949751207972014,1,"Not Significant"
"ENSG00000157870",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000179085",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000173080",0,NA,NA,NA,NA,NA,NA
"ENSG00000183347",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000276470",0,NA,NA,NA,NA,NA,NA
"ENSG00000278852",0,NA,NA,NA,NA,NA,NA
"ENSG00000275915",0,NA,NA,NA,NA,NA,NA
"ENSG00000120937",0,NA,NA,NA,NA,NA,NA
"ENSG00000224904",0,NA,NA,NA,NA,NA,NA
"ENSG00000285646",1.13987329082497,-1.91087688561145,1.91757847197611,-0.996505182727797,0.319004750161124,1,"Not Significant"
"ENSG00000199347",0,NA,NA,NA,NA,NA,NA
"ENSG00000201801",0.470387204437509,2.05980443450296,4.11089511690377,0.501059836343953,0.616329012028433,1,"Not Significant"
"ENSG00000116685",0.434343422678317,1.54279562431664,4.95764666643069,0.311195155306902,0.755652265825372,1,"Not Significant"
"ENSG00000083444",1.5090411565533,-1.19953584829466,1.53954143400745,-0.77915139001634,0.435890540834596,1,"Not Significant"
"ENSG00000287384",0,NA,NA,NA,NA,NA,NA
"ENSG00000270914",0,NA,NA,NA,NA,NA,NA
"ENSG00000116691",0.120204260716543,0.764104630936039,6.05404862677007,0.126213824507006,0.899562668503532,1,"Not Significant"
"ENSG00000202461",0,NA,NA,NA,NA,NA,NA
"ENSG00000276869",0,NA,NA,NA,NA,NA,NA
"ENSG00000243539",0,NA,NA,NA,NA,NA,NA
"ENSG00000120949",0,NA,NA,NA,NA,NA,NA
"ENSG00000201135",0,NA,NA,NA,NA,NA,NA
"ENSG00000227875",0,NA,NA,NA,NA,NA,NA
"ENSG00000285604",0,NA,NA,NA,NA,NA,NA
"ENSG00000283789",0,NA,NA,NA,NA,NA,NA
"ENSG00000263676",0,NA,NA,NA,NA,NA,NA
"ENSG00000200591",0.0932623061232126,0.381684511366711,6.05663758794149,0.0630192092270187,0.949751207972014,1,"Not Significant"
"ENSG00000162521",0.405542999028867,1.11584142488827,4.43200819930553,0.251768808790362,0.801219767815353,1,"Not Significant"
"ENSG00000162520",0,NA,NA,NA,NA,NA,NA
"ENSG00000224409",0,NA,NA,NA,NA,NA,NA
"ENSG00000162522",2.77851928446973,0.618502011361593,1.30507698621856,0.473919943338892,0.635556996956699,1,"Not Significant"
"ENSG00000116497",0.281437623846772,1.45203110881597,5.42798020782122,0.26750854889333,0.789077632877348,1,"Not Significant"
"ENSG00000160097",0.040412931889995,0,6.05368175771345,0,1,1,"Not Significant"
"ENSG00000121905",0,NA,NA,NA,NA,NA,NA
"ENSG00000121900",0.932294328447173,2.92375304198981,2.79112048045198,1.04751946842379,0.294860057884732,1,"Not Significant"
"ENSG00000287691",0.109469316616483,0,6.05411901323996,0,1,1,"Not Significant"
"ENSG00000278966",0,NA,NA,NA,NA,NA,NA
"ENSG00000143222",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000224985",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000143224",0.159671460929484,0.557652044295975,6.05516265273618,0.0920953038386153,0.926622319591034,1,"Not Significant"
"ENSG00000158850",0.585460419123658,-1.53743210865191,2.98927619832339,-0.514315843251359,0.60703118664903,1,"Not Significant"
"ENSG00000158859",0,NA,NA,NA,NA,NA,NA
"ENSG00000158869",0,NA,NA,NA,NA,NA,NA
"ENSG00000158874",0.0872016178253536,0.381684511366711,6.05663758794149,0.0630192092270187,0.949751207972014,1,"Not Significant"
"ENSG00000158882",0.261040657048319,0.993823055189851,6.05482576095193,0.164137350012464,0.869623019468439,1,"Not Significant"
"ENSG00000284035",0,NA,NA,NA,NA,NA,NA
"ENSG00000143257",0,NA,NA,NA,NA,NA,NA
"ENSG00000248485",0,NA,NA,NA,NA,NA,NA
"ENSG00000188931",0,NA,NA,NA,NA,NA,NA
"ENSG00000236484",0,NA,NA,NA,NA,NA,NA
"ENSG00000283696",0.691198537528199,1.69832999289607,3.32562227385788,0.510680363866437,0.609574892644103,1,"Not Significant"
"ENSG00000288093",0.129945198336993,0.993823100837834,6.0548257607253,0.164137357557715,0.869623013528751,1,"Not Significant"
"ENSG00000206921",0,NA,NA,NA,NA,NA,NA
"ENSG00000215840",0,NA,NA,NA,NA,NA,NA
"ENSG00000277882",0,NA,NA,NA,NA,NA,NA
"ENSG00000283317",0,NA,NA,NA,NA,NA,NA
"ENSG00000277762",0,NA,NA,NA,NA,NA,NA
"ENSG00000227139",0,NA,NA,NA,NA,NA,NA
"ENSG00000265107",0,NA,NA,NA,NA,NA,NA
"ENSG00000274415",0,NA,NA,NA,NA,NA,NA
"ENSG00000234190",0,NA,NA,NA,NA,NA,NA
"ENSG00000223728",0,NA,NA,NA,NA,NA,NA
"ENSG00000121634",0,NA,NA,NA,NA,NA,NA
"ENSG00000188092",0,NA,NA,NA,NA,NA,NA
"ENSG00000215859",0,NA,NA,NA,NA,NA,NA
"ENSG00000273059",0,NA,NA,NA,NA,NA,NA
"ENSG00000274372",0,NA,NA,NA,NA,NA,NA
"ENSG00000206791",0,NA,NA,NA,NA,NA,NA
"ENSG00000206585",3.43843580904604,0.683268893747589,1.9215803747057,0.355576536241549,0.722157718060957,1,"Not Significant"
"ENSG00000229828",0,NA,NA,NA,NA,NA,NA
"ENSG00000225080",0,NA,NA,NA,NA,NA,NA
"ENSG00000198658",0,NA,NA,NA,NA,NA,NA
"ENSG00000238382",0,NA,NA,NA,NA,NA,NA
"ENSG00000225919",0,NA,NA,NA,NA,NA,NA
"ENSG00000236497",0,NA,NA,NA,NA,NA,NA
"ENSG00000207190",0,NA,NA,NA,NA,NA,NA
"ENSG00000200508",0,NA,NA,NA,NA,NA,NA
"ENSG00000284928",0,NA,NA,NA,NA,NA,NA
"ENSG00000223949",0.129945198336993,0.993823100837834,6.0548257607253,0.164137357557715,0.869623013528751,1,"Not Significant"
"ENSG00000116688",1.6249926563313,-2.65946796781005,1.74129257305787,-1.52729530290237,0.126687596957258,1,"Not Significant"
"ENSG00000188800",0,NA,NA,NA,NA,NA,NA
"ENSG00000259943",0,NA,NA,NA,NA,NA,NA
"ENSG00000084073",0.997415707461842,3.13402986908956,2.73279486923891,1.14682221646676,0.251455105297703,1,"Not Significant"
"ENSG00000231296",0,NA,NA,NA,NA,NA,NA
"ENSG00000049089",0.0482548719804933,0,6.05346087851749,0,1,1,"Not Significant"
"ENSG00000227311",0,NA,NA,NA,NA,NA,NA
"ENSG00000213172",0,NA,NA,NA,NA,NA,NA
"ENSG00000284677",0,NA,NA,NA,NA,NA,NA
"ENSG00000187801",0.02694195459333,0,6.05401632766536,0,1,1,"Not Significant"
"ENSG00000260920",0,NA,NA,NA,NA,NA,NA
"ENSG00000158887",0,NA,NA,NA,NA,NA,NA
"ENSG00000255054",0,NA,NA,NA,NA,NA,NA
"ENSG00000228172",0,NA,NA,NA,NA,NA,NA
"ENSG00000117640",0.201932693364798,-1.67836130258417,5.87971835509219,-0.285449268353238,0.775299966160038,1,"Not Significant"
"ENSG00000272478",0,NA,NA,NA,NA,NA,NA
"ENSG00000127423",0.109980721257652,0,6.05058181740202,0,1,1,"Not Significant"
"ENSG00000182749",0.073170026848829,0,6.0529560440963,0,1,1,"Not Significant"
"ENSG00000207302",0,NA,NA,NA,NA,NA,NA
"ENSG00000117632",5.47218634235718,-0.476231178758574,0.829466911148916,-0.574141261522939,0.5658722136793,1,"Not Significant"
"ENSG00000229786",0,NA,NA,NA,NA,NA,NA
"ENSG00000223624",0,NA,NA,NA,NA,NA,NA
"ENSG00000283938",0,NA,NA,NA,NA,NA,NA
"ENSG00000199385",0,NA,NA,NA,NA,NA,NA
"ENSG00000187147",0.52693559630459,1.92718998799572,4.04521923096044,0.476411753718018,0.633781062637527,1,"Not Significant"
"ENSG00000263381",0,NA,NA,NA,NA,NA,NA
"ENSG00000126106",0,NA,NA,NA,NA,NA,NA
"ENSG00000198520",0.261040657048319,0.993823055189851,6.05482576095193,0.164137350012464,0.869623019468439,1,"Not Significant"
"ENSG00000199377",0.43847642102923,1.70884753312282,4.23176183419374,0.40381467579647,0.686349003704592,1,"Not Significant"
